frame_path,f1_score_200_480p,f1_score_400_480p,f1_score_800_480p,f1_score_1200_480p,f1_score_2200_480p,f1_score_3300_480p,f1_score_5000_480p,f1_score_6500_480p,f1_score_8600_480p,f1_score_10000_480p,f1_score_12000_480p,f1_score_200_720p,f1_score_400_720p,f1_score_800_720p,f1_score_1200_720p,f1_score_2200_720p,f1_score_3300_720p,f1_score_5000_720p,f1_score_6500_720p,f1_score_8600_720p,f1_score_10000_720p,f1_score_12000_720p,f1_score_200_1080p,f1_score_400_1080p,f1_score_800_1080p,f1_score_1200_1080p,f1_score_2200_1080p,f1_score_3300_1080p,f1_score_5000_1080p,f1_score_6500_1080p,f1_score_8600_1080p,f1_score_10000_1080p,f1_score_12000_1080p
0057.JPEG,0.35144927536231885,0.71,0.8801452784503633,0.8580459770114942,0.9956140350877193,0.9456140350877194,0.8706140350877193,0.875,0.7983992467043315,0.8080459770114943,0.7580459770114942,0.22115384615384615,0.6384711779448622,0.7363636363636363,0.9178362573099415,0.9598997493734336,0.9375,0.8723316912972086,0.9142857142857144,0.802432216905901,0.9122807017543859,0.9288793103448276,0.29333333333333333,0.48636363636363633,0.6577380952380952,0.6622807017543859,0.9598997493734336,0.9247881355932204,0.9413793103448276,0.9678362573099415,0.9956140350877193,0.9956140350877193,1.0
0058.JPEG,0.31799999999999995,0.8896372277607976,0.561857081728712,0.5410872313527181,0.5733216635871503,0.5687062789717657,0.7287062789717658,0.7287062789717658,0.7287062789717658,0.7340721326303022,0.720134850400337,0.11358024691358024,0.4671982987772461,0.7233828207847296,0.58385901126092,0.5687062789717657,0.58110661268556,0.885091575091575,0.7387062789717657,0.7428454731109598,0.8841498209370467,0.8538201506073764,0.2685185185185185,0.4927272727272728,0.902015503875969,0.7287370600414078,0.8804761904761904,0.8982300884955752,0.75,0.8964262990455991,0.7864262990455991,0.9951219512195122,1.0
0059.JPEG,0.30914285714285716,0.33625365039632876,0.5185483870967742,0.7480256593014968,0.72135899263483,0.7418718131476506,0.7308828021586397,0.7265349760716832,0.7573971947319382,0.7553839254571727,0.7706220206952679,0.27851772287862514,0.35471264367816097,0.7385945534183964,0.8333333333333333,0.77904015205512,0.9651279048820033,0.9607323004863989,0.9524659923264736,0.96048535641923,0.9806087795061004,0.9857323004863989,0.18191176470588236,0.485099052540913,0.7876304023845007,0.7476304023845006,0.9710031172209639,0.9545235092776077,0.9651279048820033,0.978943533697632,0.978943533697632,0.975,1.0
0060.JPEG,0.34165895775516497,0.5843055555555556,0.6421165884194053,0.6436796454402088,0.6636797075229911,0.6376633986928104,0.6928556848336396,0.6494323671497585,0.6711006781429316,0.6820337197049525,0.6747998675815577,0.22142857142857142,0.4920434098065677,0.6138059701492538,0.8938923395445134,0.8679521540599563,0.8840579710144928,0.8501984126984127,0.9604468599033817,0.8806333134802461,0.9013372472276581,0.9639666468135795,0.5250141723356009,0.6410912190963342,0.8769136558481322,0.8647260273972602,0.8840579710144928,0.9013372472276581,0.9963768115942029,0.9880952380952381,1.0,0.9846705805609914,1.0
0061.JPEG,0.360140350877193,0.5362447213925224,0.5650813554261831,0.552922642329422,0.575,0.5630070546737214,0.574673721340388,0.574673721340388,0.7777459179609718,0.774673721340388,0.5630070546737214,0.36105675146771044,0.7477234181343771,0.7324831853645413,0.9580952380952381,0.7866666666666667,0.9472216128617872,0.9148717948717948,0.8881498829039811,0.9115931063472047,0.7605549461951205,0.9782597730138713,0.6521036769138034,0.7424407171775592,0.7434064785788924,0.9755957703498688,0.9731315678856663,0.9782597730138713,0.9915931063472048,0.9891263747665491,0.9891263747665491,0.9941896659057896,1.0
0062.JPEG,0.966078697421981,0.9383585164835164,0.9757543103448276,0.9745686820136605,0.75,0.7391304347826086,0.7238095238095238,0.7391304347826086,0.7352941176470589,0.7357142857142858,0.7318840579710145,0.9616477272727273,0.9794745484400657,0.9794745484400657,0.9770806466470154,0.9815546772068511,0.9962686567164178,0.9853990914990265,0.9853990914990265,0.9924242424242424,0.9962686567164178,0.9924242424242424,0.958041958041958,0.9353679653679653,0.9762277951933125,0.991916558018253,0.9924242424242424,0.9961538461538462,1.0,0.9959016393442623,1.0,0.9959016393442623,1.0
0063.JPEG,0.3942788316772057,0.43244262285645213,0.44073303603311825,0.4463362217365936,0.46906745682489387,0.5169267418480636,0.5317226602154106,0.5264565466602819,0.5362429173489082,0.5345167944546826,0.5362429173489082,0.44801358978574174,0.44413919413919417,0.46536081536081536,0.6062252964426877,0.5440462201331766,0.5200077025746209,0.5763950153404364,0.8458567848022057,0.6120547307412892,0.7137925969447708,0.9114331723027376,0.5635051223286518,0.4435585010297654,0.47191978043041877,0.6876608375556482,0.5829165285687025,0.7538829151732377,0.8694693723556203,0.9408979437841917,0.7141712170574649,0.9779349808212286,1.0
0064.JPEG,0.3566856702195048,0.3477238735597398,0.5268479600276835,0.5301587301587302,0.48992863167342743,0.5365777080062795,0.5319022592314518,0.39696048632218844,0.48028007189497873,0.5368618183059176,0.531456621919455,0.3714888487040386,0.42625154933719883,0.5413186932483464,0.665906725698058,0.7450139922189611,0.7108336797777791,0.7742240029474071,0.6632952301155066,0.7585532746823069,0.6725766986636552,0.9613965744400527,0.31978470320072017,0.4696168185285946,0.47413109164261236,0.8924194085484408,0.7688537549407115,0.599557888919591,0.6845922660789422,0.6845922660789422,0.6986175115207374,0.8460829493087558,1.0
0065.JPEG,0.20232371794871795,0.28650793650793654,0.587037037037037,0.435969868173258,0.5481481481481482,0.5444444444444444,0.5386634708668606,0.536026936026936,0.5692136417942869,0.536026936026936,0.5692136417942869,0.4736494012809802,0.29470002690341673,0.45846994535519126,0.5385339707373605,0.4809764309764309,0.6476430976430976,0.4481481481481482,0.6039682539682539,0.9216063839014659,0.6504664127614946,0.7734582357533176,0.5051349654739485,0.5386724386724387,0.7546840958605664,0.2889344262295082,0.717989417989418,0.7231936854887674,0.9023603521554341,0.9666666666666667,0.9814814814814815,0.9814814814814815,1.0
0066.JPEG,0.48928571428571427,0.4956370864497001,0.3114478114478114,0.29944444444444446,0.4558823529411764,0.5238661121014062,0.48533791523482245,0.4755339936661949,0.5349772232125173,0.49220066033286164,0.47942166765696176,0.2835107835107835,0.48253968253968255,0.5412471294824236,0.5803030303030303,0.4984709480122324,0.6914141414141414,0.573190621814475,0.5762487257900102,0.5747474747474748,0.6611111111111111,0.7136363636363637,0.39926046176046176,0.5452545737432265,0.6096096096096096,0.6871980676328503,0.6524904214559387,0.6829365079365078,0.8247474747474749,0.7162698412698413,0.8858585858585858,0.8873598369011213,1.0
0067.JPEG,0.4440522875816994,0.3843101343101343,0.3541666666666667,0.44238683127572015,0.32072128413591827,0.3403794037940379,0.25730201746461906,0.26926829268292685,0.28170594837261503,0.3359349593495935,0.34027777777777773,0.36111111111111116,0.6812491108265757,0.5809724733775367,0.5598471487360377,0.610917537746806,0.4741328630217519,0.6169900058788947,0.4562524196670538,0.7451328743800429,0.6887921022067364,0.6144837402147344,0.3403880070546737,0.35483288166214993,0.44980506822612093,0.5524010448061082,0.8524130190796857,0.7373015873015873,0.6461401160196341,0.788997258876777,0.7392200380469246,0.9146090534979424,1.0
0068.JPEG,0.5555555555555555,0.7818688524590164,0.9975308641975308,0.9872362490526904,0.9864197530864196,0.9975308641975308,0.992066383323214,0.992066383323214,0.992066383323214,0.992066383323214,0.992066383323214,0.6057971014492753,0.6641975308641975,1.0,0.9945355191256832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62534435261708,0.7726352213292511,1.0,0.9868142218036261,1.0,0.9945355191256832,0.9945355191256832,0.9945355191256832,1.0,1.0,1.0
0069.JPEG,0.5555555555555556,0.6671788597993638,0.6,0.6571428571428571,0.7714285714285715,0.8933333333333333,0.8961038961038961,0.880952380952381,0.9333333333333332,0.9142857142857143,0.9142857142857143,0.6558834244080145,0.5815693659761456,0.7333333333333333,0.65,0.8933333333333333,0.9199999999999999,0.72,0.8,1.0,0.7846153846153846,0.7846153846153846,0.5396446078431373,0.5672727272727273,0.7,0.8666666666666666,0.8,0.7846153846153846,0.96,0.96,1.0,1.0,1.0
0070.JPEG,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
0071.JPEG,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
0072.JPEG,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
0073.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0074.JPEG,0.6608187134502924,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
0075.JPEG,0.48698412698412696,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.67,0.5714285714285714,0.4,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.48571428571428577,0.55,0.55,0.55,0.55,0.7214285714285714,0.9214285714285715,0.95,1.0,1.0
0076.JPEG,0.42391304347826086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.0,0.75,0.5,0.5,0.75,0.5,0.75,1.0,1.0,1.0,1.0
0077.JPEG,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.0,0.25,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0
0078.JPEG,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.4880952380952381,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.25,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.24418604651162792,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.7380952380952381,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,1.0,0.75,1.0
0079.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0080.JPEG,0.2372549019607843,0.3356216628527841,0.29060887512899897,0.2,0.19649122807017544,0.32982456140350874,0.5005544286680189,0.32982456140350874,0.32982456140350874,0.4385964912280701,0.4666666666666666,0.10766488413547237,0.34074074074074073,0.4279992911571859,0.6049639249639249,0.8219913419913419,0.6216374269005848,0.6666666666666666,0.5883333333333333,0.9031578947368422,0.6956037151702785,0.6129824561403509,0.1827096774193548,0.4552608311229001,0.44825174825174824,0.5466666666666666,0.6192592592592592,0.6230303030303029,0.7168181818181818,0.757070938215103,0.7677732793522267,0.9011066126855599,1.0
0081.JPEG,0.18163866784556437,0.2435123593660179,0.29096638655462187,0.383515725130632,0.39410430839002264,0.4112619406737053,0.45129551820728286,0.515015015015015,0.5195494864612512,0.47713844797178134,0.4893133269567989,0.1539473684210526,0.35010683760683764,0.6503539903539904,0.5456841376924407,0.5754761904761905,0.6001508295625942,0.6267431003409115,0.6614585597727635,0.6608193277310924,0.6905752199869847,0.7346108140225787,0.1625,0.4610990162876955,0.5137063914422405,0.7719823572653762,0.6975468975468976,0.7591194335380381,0.7840510366826156,0.8791785782351821,0.9429175475687104,0.9037761334272961,1.0
0082.JPEG,0.2303009679370841,0.4142028286050025,0.36600628834824017,0.41535648812370474,0.47504530353367563,0.496204889818497,0.5056633407243163,0.5273774328652377,0.5454347570753031,0.5422619047619048,0.5839285714285714,0.33558108558108557,0.45804815828770534,0.5871153846153846,0.609168118466899,0.637646793134598,0.7334265734265735,0.7047764227642276,0.7548522332271623,0.7756955859308096,0.7724027794465138,0.8051014026623783,0.26630029806259314,0.40529993544352316,0.5497579051383399,0.7258020050125313,0.7636526832955405,0.8615345528455284,0.8093055318665074,0.8673215898825654,0.8833333333333333,0.9390694461131804,1.0
0083.JPEG,0.2916666666666667,0.3306277056277056,0.20535714285714285,0.21666666666666667,0.34375,0.23529411764705882,0.20922276956759717,0.2373015873015873,0.3367255504352279,0.27150072150072146,0.3188492063492064,0.3029411764705882,0.42308467741935485,0.4220238095238096,0.46029411764705885,0.7818181818181819,0.9019607843137255,0.6477272727272728,0.8231981981981983,0.8642857142857143,0.9852941176470589,0.8716216216216216,0.28467194570135745,0.3669369129895445,0.4217741935483871,0.7916666666666666,0.8602941176470589,0.875,0.9930555555555556,0.954954954954955,1.0,0.9583333333333334,1.0
0084.JPEG,0.2163636363636364,0.4181839402427638,0.4178675340360123,0.411812067822298,0.5969454448446045,0.6889431829069657,0.6813492063492063,0.6683904330963154,0.7390402625696743,0.7471234344652067,0.7491249491249491,0.46994582137439284,0.5202922077922078,0.659024309024309,0.6508467023172906,0.6733100233100232,0.7103775853775853,0.6190788273365405,0.7678883511460644,0.7991935699217603,0.7757894736842105,0.8036627619204753,0.32827956989247314,0.601828994827239,0.737258429039251,0.675819944836172,0.7967836257309941,0.8051406409892595,0.7783902323376007,0.8125352597179223,0.9949529190207156,1.0,1.0
0085.JPEG,0.2607407407407408,0.4726086956521739,0.5014241486068112,0.4875037707390649,0.677439786725501,0.7174358974358974,0.7364696223316913,0.7376811594202899,0.7514285714285714,0.7919060523938573,0.7688888888888888,0.4613210445468511,0.4902564102564103,0.6246918817014258,0.6316017316017316,0.7697920975509478,0.8675213675213677,0.8546969093535122,0.9433639313494189,0.9282181089490061,0.9386312756408197,0.9472426567526234,0.3084057971014492,0.49949700283248805,0.6320428680677128,0.8218487394957984,0.832450103372525,0.8523650830556202,0.887263943785683,0.8971669209255022,0.8860001769889129,0.912095248692556,1.0
0086.JPEG,0.24012345679012348,0.2722002635046113,0.35486443381180227,0.36682391941858983,0.46146953405017915,0.3614475753325683,0.40878196137663175,0.35796489485014077,0.41415830546265325,0.41133344670559113,0.4488636363636364,0.4674418604651163,0.34465408805031456,0.683624854239547,0.9208866995073892,0.6088619624613923,0.9214133673903789,0.7725,0.6568627450980392,0.7997198879551822,0.7901960784313725,0.7679738562091503,0.020833333333333332,0.41204122674710913,0.7582280288427216,0.5742528735632183,0.7523809523809524,0.7611111111111111,0.6458333333333334,0.7999999999999999,0.8271604938271605,0.8333333333333334,1.0
0087.JPEG,0.1375,0.22272727272727272,0.1517241379310345,0.15999999999999998,0.1647058823529412,0.18468468468468466,0.14054054054054055,0.18888888888888888,0.1807017543859649,0.4260497397339503,0.39015873015873015,0.14285714285714285,0.2575757575757575,0.21500000000000002,0.20555555555555555,0.2916666666666667,0.3610902255639098,0.5186134453781512,0.5672930072930074,0.574452798663325,0.5984126984126984,0.6015873015873016,0.1285714285714286,0.30857142857142855,0.3673809523809524,0.7358373652491299,0.5046153846153846,0.6260231660231661,0.7914285714285715,0.6888888888888889,0.9000534759358289,0.9159535201640466,1.0
0088.JPEG,0.10723514211886304,0.08805031446540881,0.08205128205128205,0.30601092896174864,0.0903954802259887,0.3273697426239799,0.16070307595731326,0.08662900188323919,0.1962962962962963,0.0851851851851852,0.1962962962962963,0.13608957795004306,0.3718518518518519,0.28966861598440546,0.3164983164983165,0.5700854700854701,0.5026455026455027,0.5962962962962963,0.6336917562724014,0.6372759856630824,0.6188769414575866,0.6259259259259259,0.1,0.3408805031446541,0.3891652846876727,0.48282828282828283,0.3800705467372134,0.7371565113500598,0.7195767195767195,0.7370370370370369,0.980542754736303,0.9823054905022117,1.0
0089.JPEG,0.3081810394060537,0.31043771043771046,0.3284789644012945,0.330188679245283,0.20671521035598706,0.4125457875457876,0.4066600066600066,0.30476190476190473,0.2884615384615385,0.45357142857142857,0.4586970661737017,0.2860082304526749,0.5001202501202501,0.4283828382838284,0.6431976530986432,0.5661764705882353,0.6465300251708018,0.4529273315681082,0.46504854368932036,0.7761596548004315,0.6465300251708018,0.6465300251708018,0.22432170542635657,0.40967108492881693,0.6506050605060506,0.43949394939493946,0.8317460317460318,0.6465300251708018,0.8148148148148149,0.8317152103559872,0.611111111111111,0.7777777777777778,1.0
0090.JPEG,0.26162547130289066,0.24675324675324678,0.19861277844471123,0.18095238095238095,0.27272727272727276,0.27272727272727276,0.42857142857142855,0.5238095238095238,0.4437229437229438,0.4909090909090909,0.4909090909090909,0.16326530612244897,0.3720834343924327,0.4188644688644688,0.25836734693877556,0.41045548654244307,0.6009316770186335,0.8046446307315873,0.6691134952004517,0.8658008658008658,0.8896103896103896,0.8181818181818182,0.08333333333333334,0.4276315789473684,0.512058371735791,0.8111619229631651,0.8190737833594977,0.8560991286146565,0.9249999999999999,0.9696979517759917,0.9814921920185079,0.9448621553884712,1.0
0091.JPEG,0.1483636363636364,0.12030075187969927,0.2017391304347826,0.5199999999999999,0.4786751361161524,0.517839222803459,0.5408413506885493,0.5344444444444445,0.5709033613445379,0.578562091503268,0.5319298245614035,0.1,0.24,0.3324478178368121,0.3981481481481481,0.45461062235255784,0.6418487394957983,0.6609717868338557,0.7120177103099304,0.7440162271805274,0.7397058823529411,0.7380392156862745,0.17754010695187167,0.3361344537815126,0.45138888888888884,0.6832323232323232,0.7455197132616488,0.7474224021592442,0.747741935483871,0.7584229390681003,0.9557575757575758,0.9800000000000001,1.0
0092.JPEG,0.23989218328840972,0.24084249084249082,0.16584564860426929,0.33348794063079773,0.4174306086070792,0.5186147186147186,0.5137085137085137,0.3784215784215784,0.3766233766233766,0.5238095238095238,0.5324675324675324,0.23376623376623376,0.2668997668997669,0.380952380952381,0.5328081688998937,0.36700141963299854,0.6187579697705059,0.6891961085509474,0.693374060150376,0.6344308215089314,0.5384024577572964,0.7727891156462585,0.017857142857142856,0.2383107088989442,0.5077184720041863,0.742819349962207,0.645652593021014,0.5320442269594812,0.648917748917749,0.6894718185040765,0.8380952380952381,0.981252161881702,1.0
0093.JPEG,0.39215686274509803,0.7761194029850745,0.5529411764705883,0.8,0.5942857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.39215686274509803,0.9350649350649352,0.7941176470588235,0.9959183673469388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8977777777777778,0.9959514170040485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0094.JPEG,0.6705069124423964,0.4863387978142077,0.4863387978142077,0.4734042553191489,0.49732620320855614,0.4946236559139785,0.4919786096256685,0.4919786096256685,0.4946236559139785,0.48936170212765956,0.4946236559139785,0.0,0.9149102263856362,0.49732620320855614,0.49732620320855614,0.5,0.49732620320855614,0.5,0.5,0.5,0.5,0.5,0.7419354838709677,0.9863387978142077,0.5,0.5,0.4973544973544973,0.5,0.49732620320855614,0.9285714285714286,1.0,1.0,1.0
0095.JPEG,0.5309734513274336,0.5309734513274336,0.9753086419753086,0.9634146341463414,0.9815950920245399,1.0,1.0,1.0,0.993939393939394,1.0,1.0,0.5309734513274336,0.7794117647058824,0.9753086419753086,0.9753086419753086,0.993939393939394,0.993939393939394,0.993939393939394,1.0,1.0,1.0,1.0,0.0,0.9753086419753086,0.9753086419753086,1.0,0.993939393939394,0.993939393939394,1.0,1.0,1.0,1.0,1.0
